date,temperature_2m_max,apparent_temperature_min,sunset,daylight_duration,sunshine_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunrise,weather_code,apparent_temperature_max,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,apparent_temperature_mean,temperature_2m_min,temperature_2m_mean
2018-07-28 22:00:00+00:00,28.008,15.11908,0,55747.273,28019.033,29.055367,52.92,200.77042,17.98,5.547936,0,51.0,24.69415,0.1,0.1,0.0,1.0,19.711603,16.608,21.958
2018-07-29 22:00:00+00:00,29.358,19.83372,0,55569.56,40191.562,22.862123,44.28,207.66663,18.98,5.1371164,0,3.0,28.282246,0.0,0.0,0.0,0.0,23.853338,19.808,24.137167
2018-07-30 22:00:00+00:00,26.358,20.05678,0,55388.996,47916.57,21.868332,40.32,244.54735,21.56,4.8994226,0,51.0,25.532658,0.2,0.2,0.0,2.0,22.866259,19.858,22.874664
2018-07-31 22:00:00+00:00,28.408,16.926456,0,55205.797,50095.95,20.523157,37.44,3.521377,22.91,5.026601,0,3.0,29.19551,0.0,0.0,0.0,0.0,22.176918,16.758,22.305916
2018-08-01 22:00:00+00:00,29.408,16.484428,0,55020.176,49883.742,14.471821,26.64,356.0304,25.23,5.698685,0,3.0,30.441788,0.0,0.0,0.0,0.0,23.25654,16.858,23.343416
2018-08-02 22:00:00+00:00,32.158,17.74046,0,54832.324,49912.98,15.542662,28.44,5.776692,25.24,5.994215,0,0.0,33.541737,0.0,0.0,0.0,0.0,25.355833,17.408,25.039253
2018-08-03 22:00:00+00:00,31.058,19.4419,0,54642.453,44550.402,25.96496,49.32,344.1496,24.38,5.690886,0,51.0,31.383877,0.1,0.1,0.0,1.0,24.114923,19.008,23.887169
2018-08-04 22:00:00+00:00,27.658,17.102726,0,54450.75,49605.95,17.31746,33.48,32.262184,24.08,5.1996455,0,2.0,26.908726,0.0,0.0,0.0,0.0,21.595116,16.258,21.933
2018-08-05 22:00:00+00:00,31.858,15.762608,0,54257.395,49510.383,13.708391,25.199999,54.117737,24.94,5.741042,0,2.0,32.92148,0.0,0.0,0.0,0.0,24.640902,16.608,24.649666
2018-08-06 22:00:00+00:00,34.458,18.388924,0,54062.59,46030.867,12.661564,24.84,143.88063,23.34,5.6181207,0,3.0,35.309223,0.0,0.0,0.0,0.0,27.230568,17.958,26.755915
2018-08-07 22:00:00+00:00,28.258,17.671442,0,53866.5,46890.777,26.564486,56.519997,236.13113,20.08,4.9657946,0,51.0,26.800764,0.1,0.1,0.0,1.0,20.292921,18.508,21.945501
2018-08-08 22:00:00+00:00,22.658,12.296272,0,53669.297,11735.849,37.705597,68.4,185.44757,8.61,2.2983003,0,61.0,22.531792,5.5999994,5.5999994,0.0,11.0,17.100569,15.658,18.447582
2018-08-09 22:00:00+00:00,21.558,10.7465,0,53471.164,43292.133,28.312117,54.719997,227.90149,19.63,4.313024,0,51.0,17.393433,0.8000001,0.8000001,0.0,5.0,14.006337,13.008,17.1205
2018-08-10 22:00:00+00:00,20.658,11.78964,0,53272.25,40805.6,22.461807,46.8,246.81119,17.52,3.3685956,0,61.0,19.456434,3.6000001,3.6000001,0.0,3.0,15.148974,12.808001,16.95592
2018-08-11 22:00:00+00:00,27.008,12.721319,0,53072.52,47076.1,19.242327,38.16,182.4511,21.19,5.358115,0,3.0,25.370365,0.0,0.0,0.0,0.0,19.141296,14.458,21.018417
2018-08-12 22:00:00+00:00,20.758,16.668295,0,52870.49,35583.727,21.659916,46.8,237.61525,13.44,2.415904,0,61.0,20.579876,10.799999,10.799999,0.0,18.0,18.438734,17.058,18.705915
2018-08-13 22:00:00+00:00,22.408,15.649412,0,52665.965,45021.297,19.242327,38.16,267.603,15.65,2.917918,0,51.0,22.991976,1.3000002,1.3000002,0.0,9.0,18.695105,16.008,18.9205
2018-08-14 22:00:00+00:00,21.608,16.006222,0,52459.156,19101.025,19.469976,37.44,232.36021,10.73,2.4749644,0,51.0,21.056267,0.5,0.5,0.0,4.0,18.717688,16.458,19.258003
2018-08-15 22:00:00+00:00,26.508,15.103811,0,52250.254,44054.574,15.782622,32.039997,229.27007,19.99,4.074117,0,51.0,25.850378,0.1,0.1,0.0,1.0,20.227047,15.458,20.343418
2018-08-16 22:00:00+00:00,22.008,15.525795,0,52039.453,39174.73,13.276144,27.0,319.34674,16.49,3.1691365,0,63.0,21.281815,17.300001,17.300001,0.0,9.0,18.518652,15.908,18.608
2018-08-17 22:00:00+00:00,21.258,11.95643,0,51826.934,31608.965,18.057508,35.28,239.0237,15.19,2.9279993,0,51.0,20.117052,0.1,0.1,0.0,1.0,16.643866,12.908,17.457998
2018-08-18 22:00:00+00:00,24.158,13.453783,0,51612.875,32363.623,22.553934,40.68,234.8024,13.98,3.0202134,0,3.0,23.933922,0.0,0.0,0.0,0.0,18.534332,14.258,19.197584
2018-08-19 22:00:00+00:00,22.408,18.121471,0,51397.45,2994.5466,13.527572,24.119999,269.89386,8.89,1.8400736,0,51.0,23.563902,1.3000001,1.3000001,0.0,7.0,21.100813,17.808,19.90175
2018-08-20 22:00:00+00:00,25.108,17.369425,0,51180.83,42100.305,8.4963045,19.08,263.34897,16.63,3.1526506,0,51.0,26.383556,0.6,0.6,0.0,5.0,22.127,15.858,20.570501
2018-08-21 22:00:00+00:00,24.658,19.223425,0,50963.18,44757.395,13.324863,27.359999,268.42346,15.59,3.0670562,0,51.0,25.04583,0.1,0.1,0.0,1.0,22.275198,17.308,20.914251
2018-08-22 22:00:00+00:00,23.558,14.961655,0,50744.66,34972.176,22.7057,43.92,245.5613,14.04,2.9634438,0,3.0,22.322493,0.0,0.0,0.0,0.0,18.882452,14.808001,19.114252
2018-08-23 22:00:00+00:00,18.858,11.93331,0,50525.426,33814.33,22.768398,42.12,257.5796,15.52,3.6368146,0,51.0,17.187916,0.1,0.1,0.0,1.0,14.129264,15.008,16.878832
2018-08-24 22:00:00+00:00,16.958,7.7778435,0,50305.633,45023.766,23.893261,47.88,268.41315,16.0,2.8736155,0,61.0,13.046392,4.299999,4.299999,0.0,12.0,10.71153,10.758,13.810082
2018-08-25 22:00:00+00:00,18.708,7.2296047,0,50085.43,24318.574,26.525429,56.88,196.90105,13.13,2.820138,0,55.0,14.930061,4.1,4.1,0.0,6.0,11.4336815,9.158,13.962166
2018-08-26 22:00:00+00:00,19.458,10.091371,0,49864.96,27199.506,30.758411,57.96,234.62447,11.76,2.6712482,0,53.0,16.782696,3.4999998,3.4999998,0.0,15.0,14.8838625,14.258,17.235083
2018-08-27 22:00:00+00:00,20.658,12.900778,0,49644.367,41386.684,11.183201,20.16,185.85588,14.89,2.6463065,0,3.0,20.294674,0.0,0.0,0.0,0.0,16.577757,13.108,16.985083
2018-08-28 22:00:00+00:00,21.558,11.831692,0,49423.785,6405.3047,20.00512,38.519997,275.1325,8.04,1.6087745,0,61.0,22.036758,6.6000004,6.6000004,0.0,11.0,16.395117,12.358,16.533003
2018-08-29 22:00:00+00:00,19.208,12.770597,0,49203.36,43680.895,15.496736,32.399998,325.49548,15.91,2.8469882,0,51.0,17.312765,0.5,0.5,0.0,4.0,15.106873,13.508,16.297586
2018-08-30 22:00:00+00:00,19.008,10.24039,0,48983.215,34169.45,10.163227,23.759998,37.62033,15.35,2.702957,0,51.0,17.135595,0.1,0.1,0.0,1.0,13.640012,11.108,14.851748
2018-08-31 22:00:00+00:00,20.358,8.323236,0,48763.293,44860.676,10.028439,21.96,55.1845,18.77,3.2699807,0,3.0,19.39456,0.0,0.0,0.0,0.0,13.760354,9.608,15.022583
2018-09-01 22:00:00+00:00,22.708,8.192319,0,48542.098,40003.453,13.854155,29.88,64.72936,17.54,3.37748,0,3.0,21.478512,0.0,0.0,0.0,0.0,15.002702,9.808001,16.374666
2018-09-02 22:00:00+00:00,20.658,12.870073,0,48319.406,21674.904,15.496736,29.88,10.331553,10.69,2.2835383,0,51.0,20.444225,0.8000001,0.8000001,0.0,6.0,16.939508,14.008,17.449667
2018-09-03 22:00:00+00:00,23.058,17.887115,0,48095.367,16933.375,9.826088,28.44,359.04517,9.36,1.7534031,0,61.0,24.750565,8.500001,8.500001,0.0,16.0,20.402967,16.508,18.955917
2018-09-04 22:00:00+00:00,23.708,17.865875,0,47870.133,36144.156,9.72,20.880001,345.09167,11.96,2.1827228,0,55.0,25.93034,4.5,4.5,0.0,8.0,21.067297,16.708,19.310085
2018-09-05 22:00:00+00:00,20.758,13.619671,0,47643.85,31511.475,19.134262,36.719997,310.12946,10.76,1.9515562,0,61.0,20.014114,4.6999993,4.6999993,0.0,11.0,17.442533,14.008,17.324667
2018-09-06 22:00:00+00:00,17.408,9.918272,0,47416.67,30181.59,20.969805,40.68,262.19104,14.3,2.615935,0,53.0,13.993462,1.8000001,1.8000001,0.0,5.0,12.691596,12.608,14.7684145
2018-09-07 22:00:00+00:00,18.908,7.891426,0,47188.73,21600.0,23.667091,45.36,229.47653,11.29,2.4525185,0,51.0,16.637241,0.1,0.1,0.0,1.0,12.40985,10.308001,14.687165
2018-09-08 22:00:00+00:00,23.908,11.618229,0,46960.168,34836.45,17.287498,33.839996,204.43756,14.84,3.3632395,0,3.0,22.696424,0.0,0.0,0.0,0.0,16.7301,13.108,18.110083
2018-09-09 22:00:00+00:00,21.258,13.089937,0,46731.12,36206.98,21.915693,39.239998,246.30992,12.68,2.5640838,0,3.0,19.504139,0.0,0.0,0.0,0.0,16.441975,13.408,17.328835
2018-09-10 22:00:00+00:00,24.508,12.524389,0,46501.727,41853.234,27.288855,51.48,232.48334,17.52,3.793377,0,3.0,22.149012,0.0,0.0,0.0,0.0,17.16128,14.408,18.962168
2018-09-11 22:00:00+00:00,21.108,13.546537,0,46272.105,20173.938,19.09358,36.719997,284.20465,9.03,1.7290599,0,51.0,20.859676,1.4,1.4,0.0,7.0,16.206268,14.608,16.897585
2018-09-12 22:00:00+00:00,18.308,10.805494,0,46042.402,33763.992,14.658676,29.16,19.471958,10.27,1.9680315,0,55.0,16.817482,4.6999993,4.6999993,0.0,9.0,13.949673,12.208,15.158001
2018-09-13 22:00:00+00:00,18.358,5.768922,0,45812.742,23513.88,15.893093,30.599998,258.20413,12.09,2.3229907,0,51.0,16.004118,0.3,0.3,0.0,3.0,12.27745,7.408,13.930917
2018-09-14 22:00:00+00:00,19.858,9.044856,0,45583.246,36230.066,14.154915,30.239998,242.00119,13.87,2.4750948,0,3.0,18.453093,0.0,0.0,0.0,0.0,13.55664,10.958,15.099668
2018-09-15 22:00:00+00:00,22.558,9.120213,0,45354.047,36827.504,15.459054,31.68,203.74577,14.45,2.7750967,0,3.0,21.77881,0.0,0.0,0.0,0.0,14.893764,10.508,16.068419
2018-09-16 22:00:00+00:00,25.208,10.015173,0,45125.273,40313.242,13.1041975,23.759998,185.60733,16.68,3.4261513,0,3.0,24.62717,0.0,0.0,0.0,0.0,16.8161,11.358,17.976753
2018-09-17 22:00:00+00:00,24.608,15.598032,0,44897.047,39989.11,27.169865,51.12,211.90977,16.31,4.604566,0,3.0,22.46497,0.0,0.0,0.0,0.0,18.793238,16.808,20.928835
2018-09-18 22:00:00+00:00,24.008,15.023647,0,44669.492,39600.0,29.598919,54.719997,217.32664,15.55,3.6568706,0,3.0,20.48908,0.0,0.0,0.0,0.0,17.98307,15.408,19.524666
2018-09-19 22:00:00+00:00,24.258,14.567291,0,44442.734,39637.363,24.485292,46.8,211.18051,14.86,3.8088803,0,3.0,22.37805,0.0,0.0,0.0,0.0,18.24217,16.008,19.974667
2018-09-20 22:00:00+00:00,21.158,8.882666,0,44216.71,28844.682,38.64093,73.799995,237.18968,12.14,3.9841924,0,61.0,18.142818,4.1,4.1,0.0,7.0,12.880405,13.558001,17.310087
2018-09-21 22:00:00+00:00,16.458,7.8656445,0,43989.87,10333.848,22.461807,50.76,233.26704,6.54,1.6464821,0,55.0,13.01343,6.0,6.0,0.0,10.0,10.111004,10.708,12.699666
2018-09-22 22:00:00+00:00,12.058001,7.3527174,0,43761.99,589.43915,19.64228,42.839996,18.587025,2.63,0.546312,0,63.0,10.631251,21.800003,21.800003,0.0,23.0,9.351127,9.608,11.245499
2018-09-23 22:00:00+00:00,14.158,5.531707,0,43533.184,39388.008,20.26899,38.16,309.48575,11.08,1.7773901,0,51.0,10.429878,0.2,0.2,0.0,2.0,7.883812,7.808,10.549666
2018-09-24 22:00:00+00:00,14.808001,2.9005947,0,43303.61,33264.254,8.891344,21.96,110.27274,12.53,1.890129,0,3.0,12.684261,0.0,0.0,0.0,0.0,8.213843,5.2580004,10.16425
2018-09-25 22:00:00+00:00,17.658,3.3431234,0,43073.395,39197.203,12.9249525,22.319998,207.63152,15.15,2.4596775,0,3.0,15.524204,0.0,0.0,0.0,0.0,8.962887,6.5080004,11.374667
2018-09-26 22:00:00+00:00,20.608,4.1960907,0,42842.68,38997.4,13.246826,26.64,216.20268,15.02,2.4995763,0,0.0,19.228132,0.0,0.0,0.0,0.0,11.135518,6.708,12.805917
2018-09-27 22:00:00+00:00,15.558001,6.1295166,0,42611.594,21198.914,22.7057,43.199997,12.883695,7.78,1.6456178,0,3.0,11.84408,0.0,0.0,0.0,0.0,9.209238,8.008,11.843417
2018-09-28 22:00:00+00:00,14.858,2.2819376,0,42380.277,38527.19,13.138765,28.08,67.312096,14.61,2.1480608,0,3.0,11.936787,0.0,0.0,0.0,0.0,6.7470207,4.8580003,9.524666
2018-09-29 22:00:00+00:00,16.558,0.3335786,0,42148.875,36402.562,16.489416,36.0,290.8445,13.82,2.1556623,0,3.0,14.224329,0.0,0.0,0.0,0.0,7.168873,3.108,9.56425
2018-09-30 22:00:00+00:00,12.808001,6.2387133,0,41917.508,36845.28,27.459293,54.36,319.46835,10.31,1.7513329,0,53.0,8.196702,1.7,1.7,0.0,10.0,7.281798,8.808001,10.6205
2018-10-01 22:00:00+00:00,14.958,4.442115,0,41686.32,0.0,27.534704,48.239998,243.22745,3.05,1.1317949,0,51.0,13.140095,2.5,2.5,0.0,11.0,8.661315,8.508,11.818419
2018-10-02 22:00:00+00:00,15.808001,9.061808,0,41455.453,27999.475,16.65754,29.88,287.01758,8.97,1.6687324,0,3.0,13.025646,0.0,0.0,0.0,0.0,11.083434,10.708,13.130919
2018-10-03 22:00:00+00:00,18.558,8.036406,0,41225.043,25643.314,13.044722,27.359999,207.14688,10.59,1.6905129,0,3.0,18.553816,0.0,0.0,0.0,0.0,12.602565,9.808001,13.728835
2018-10-04 22:00:00+00:00,21.008,7.53988,0,40995.23,37108.395,11.183201,22.319998,178.71823,13.22,2.241233,0,0.0,19.945667,0.0,0.0,0.0,0.0,12.886028,9.708,14.164253
2018-10-05 22:00:00+00:00,22.258,10.182357,0,40766.152,34873.26,13.708391,27.359999,210.35149,12.43,2.2457669,0,53.0,21.372313,1.3,1.3,0.0,3.0,15.226111,11.758,16.178833
2018-10-06 22:00:00+00:00,14.908,6.0273647,0,40537.96,29814.342,24.735432,44.28,27.616589,9.5,1.585919,0,53.0,13.175295,1.1,1.1,0.0,5.0,9.699852,8.258,12.374668
2018-10-07 22:00:00+00:00,16.157999,3.6527848,0,40310.8,35419.074,9.6932955,19.44,258.03055,11.96,1.7559906,0,3.0,14.154388,0.0,0.0,0.0,0.0,9.199978,5.5080004,10.968417
2018-10-08 22:00:00+00:00,19.408,3.7097063,0,40084.82,33825.01,10.163227,17.28,172.3938,12.29,1.9112531,0,3.0,18.240248,0.0,0.0,0.0,0.0,10.556099,5.808,12.180919
2018-10-09 22:00:00+00:00,22.808,9.903782,0,39860.168,35933.832,17.462784,33.839996,117.642685,12.03,2.2460203,0,0.0,21.845608,0.0,0.0,0.0,0.0,15.150384,11.108,16.222586
2018-10-10 22:00:00+00:00,23.358,13.9938545,0,39636.785,26296.396,31.667723,56.16,175.21262,9.11,2.927478,0,51.0,21.411297,0.4,0.4,0.0,2.0,17.404142,16.108,19.253836
2018-10-11 22:00:00+00:00,23.408,14.045326,0,39412.99,30565.082,26.82906,50.039997,190.80296,9.0,2.621628,0,51.0,22.207487,0.4,0.4,0.0,2.0,18.123072,14.808001,19.51425
2018-10-12 22:00:00+00:00,25.258,16.497858,0,39188.508,34303.27,20.907913,36.719997,170.40338,11.0,3.1620412,0,3.0,24.886261,0.0,0.0,0.0,0.0,19.78411,17.808,20.872585
2018-10-13 22:00:00+00:00,23.558,14.1566105,0,38963.508,33400.89,27.059933,49.68,171.711,10.08,3.4478285,0,3.0,21.220837,0.0,0.0,0.0,0.0,17.46796,17.058,19.795502
2018-10-14 22:00:00+00:00,23.008,14.0128765,0,38738.145,30920.85,18.448023,32.399998,183.9592,7.98,2.7763174,0,3.0,21.781057,0.0,0.0,0.0,0.0,17.381872,15.358,19.116335
2018-10-15 22:00:00+00:00,24.208,10.446299,0,38512.582,33290.293,11.27553,20.519999,170.07657,10.23,2.294554,0,3.0,23.32729,0.0,0.0,0.0,0.0,16.055449,11.808001,17.226751
2018-10-16 22:00:00+00:00,19.008,11.026184,0,38286.98,18118.564,10.390226,18.359999,299.8421,7.61,1.3379654,0,3.0,19.247952,0.0,0.0,0.0,0.0,14.474692,11.508,14.887169
2018-10-17 22:00:00+00:00,16.308,9.263751,0,38061.516,18619.035,18.58451,36.0,27.8142,5.48,1.2107671,0,51.0,13.892746,0.4,0.4,0.0,4.0,11.730212,10.558001,13.462167
2018-10-18 22:00:00+00:00,15.708,9.090603,0,37836.35,15754.677,11.792404,24.84,40.91908,6.16,1.210554,0,3.0,14.392817,0.0,0.0,0.0,0.0,11.576916,11.108,13.185085
2018-10-19 22:00:00+00:00,14.508,3.9757242,0,37611.668,31139.82,9.726664,17.28,30.808842,9.62,1.33968,0,3.0,12.905506,0.0,0.0,0.0,0.0,8.317037,5.958,10.043415
2018-10-20 22:00:00+00:00,16.358,2.4196696,0,37387.637,32514.383,7.5942082,15.119999,130.79927,9.46,1.3334439,0,2.0,15.272001,0.0,0.0,0.0,0.0,9.013504,4.908,10.547584
2018-10-21 22:00:00+00:00,14.808001,5.3101444,0,37164.44,18644.84,23.000591,42.48,355.11166,5.41,1.3193738,0,51.0,11.5095,0.3,0.3,0.0,3.0,9.312264,7.6080003,11.797585
2018-10-22 22:00:00+00:00,14.658,2.9129944,0,36942.26,25409.004,25.683926,49.68,264.16962,7.62,1.5383347,0,51.0,10.316865,0.1,0.1,0.0,1.0,6.586552,5.808,10.1205
2018-10-23 22:00:00+00:00,16.358,9.800619,0,36721.3,8883.352,17.974781,34.2,292.3733,3.58,0.8325853,0,3.0,14.62742,0.0,0.0,0.0,0.0,12.254682,11.808001,13.862168
2018-10-24 22:00:00+00:00,13.308001,8.21232,0,36501.734,1448.2201,15.315873,27.359999,263.6339,4.01,0.85519725,0,3.0,12.175554,0.0,0.0,0.0,0.0,10.198786,10.058001,12.085083
2018-10-25 22:00:00+00:00,12.308001,3.1680403,0,36283.777,9683.155,22.17144,45.36,253.27902,3.62,0.98945415,0,55.0,8.01585,2.7,2.7,0.0,8.0,6.357471,6.5080004,9.685082
2018-10-26 22:00:00+00:00,9.458,0.48640776,0,36067.625,31878.5,17.31746,33.48,283.92178,6.91,0.8346346,0,55.0,7.0590973,2.6,2.6,0.0,8.0,3.2812233,4.058,6.3371663
2018-10-27 22:00:00+00:00,7.6080003,-2.255083,0,35853.49,26047.416,30.385365,55.44,45.842865,6.42,1.1544305,0,3.0,2.22585,0.0,0.0,0.0,0.0,-0.09554601,2.908,4.9142504
2018-10-28 22:00:00+00:00,6.7580004,-2.0222764,0,35641.58,2557.6904,22.476227,42.48,35.927547,3.57,0.88859826,0,3.0,2.4801779,0.0,0.0,0.0,0.0,-0.022705654,2.608,4.6809173
2018-10-29 22:00:00+00:00,8.408,-1.4256401,0,35432.125,0.0,36.871452,67.32,251.9346,1.81,0.388326,0,73.0,2.8150425,18.899998,18.499998,0.28,18.0,0.52661496,2.208,4.9371667
2018-10-30 22:00:00+00:00,11.308001,0.03542471,0,35225.1,23372.139,26.493652,49.32,173.63095,5.58,1.0240467,0,51.0,8.819848,0.2,0.2,0.0,1.0,4.547083,3.408,8.053833
2018-10-31 22:00:00+00:00,13.308001,6.0686607,0,35018.645,2549.7097,21.485697,37.44,175.08353,3.58,1.3188722,0,53.0,10.331041,1.3000001,1.3000001,0.0,6.0,7.7296205,9.658,11.1455
2018-11-01 22:00:00+00:00,10.558001,0.5347209,0,34812.48,30554.744,25.20257,44.28,254.52237,7.3,0.9865763,0,55.0,7.022629,1.4000001,1.4000001,0.0,2.0,4.485952,3.258,7.6246676
2018-11-02 22:00:00+00:00,10.208,-2.2299905,0,34606.8,30198.41,10.296251,20.519999,171.2344,7.47,0.8950712,0,3.0,7.5510693,0.0,0.0,0.0,0.0,2.0272317,0.808,4.9309163
2018-11-03 22:00:00+00:00,13.608,-0.8705363,0,34401.816,30104.715,11.246759,22.319998,143.32066,7.25,0.919572,0,3.0,11.576479,0.0,0.0,0.0,0.0,4.7448144,2.758,7.3225837
2018-11-04 22:00:00+00:00,14.508,3.4154987,0,34197.734,29553.213,15.978486,27.0,127.91316,6.39,0.8640091,0,3.0,13.563726,0.0,0.0,0.0,0.0,7.534701,5.8580003,9.420501
2018-11-05 22:00:00+00:00,20.258,9.233055,0,33994.773,28732.262,20.037485,34.2,166.43546,5.94,1.8084979,0,53.0,19.41217,0.8,0.8,0.0,1.0,12.112287,12.008,14.570499
2018-11-06 22:00:00+00:00,12.658,5.2879295,0,33793.15,168.46036,26.220753,50.399998,175.98051,1.76,1.1000062,0,53.0,9.293166,1.8000001,1.8000001,0.0,4.0,7.29798,9.358,11.23925
2018-11-07 22:00:00+00:00,12.608,2.8416657,0,33593.094,29212.54,19.93048,38.16,191.33995,7.23,0.9691277,0,3.0,9.97734,0.0,0.0,0.0,0.0,6.443831,5.558,9.2767515
2018-11-08 22:00:00+00:00,13.908,3.1324968,0,33394.84,26894.762,20.883104,36.36,161.43634,5.4,0.9008629,0,3.0,11.498503,0.0,0.0,0.0,0.0,7.056868,5.8580003,9.783
2018-11-09 22:00:00+00:00,12.958,6.2648582,0,33198.625,1138.399,33.973778,61.920002,189.68788,1.64,0.78138304,0,55.0,9.172757,5.8999996,5.8999996,0.0,11.0,7.992744,10.608,11.733001
2018-11-10 22:00:00+00:00,13.708,6.2910194,0,33004.69,10750.494,30.274265,56.88,201.98808,3.72,0.8574886,0,61.0,9.291424,7.2,7.2,0.0,15.0,7.7316494,10.508,11.547584
2018-11-11 22:00:00+00:00,11.408,6.269968,0,32813.297,3796.6736,16.418526,28.44,201.02559,1.58,0.32713124,0,55.0,10.259073,7.9,7.9,0.0,11.0,8.687131,9.058001,10.516334
2018-11-12 22:00:00+00:00,12.708,4.7649183,0,32624.695,27554.697,29.808346,57.6,219.31076,5.17,0.9491222,0,3.0,8.631761,0.0,0.0,0.0,0.0,6.6333337,8.758,10.262166
2018-11-13 22:00:00+00:00,12.658,3.6041188,0,32439.156,26908.041,14.404499,27.0,176.4191,6.16,0.7839497,0,3.0,10.221575,0.0,0.0,0.0,0.0,5.969246,6.2580004,8.674665
2018-11-14 22:00:00+00:00,14.508,2.603096,0,32256.943,27467.02,9.726665,18.0,157.1608,6.01,0.7528081,0,0.0,13.25017,0.0,0.0,0.0,0.0,6.3816323,5.058,8.422584
2018-11-15 22:00:00+00:00,9.708,1.2436142,0,32078.344,7291.1655,10.028439,22.68,120.523964,3.11,0.40793893,0,3.0,7.5698853,0.0,0.0,0.0,0.0,4.8583426,4.058,7.0538335
2018-11-16 22:00:00+00:00,9.358,-3.6899254,0,31903.637,27068.592,21.398056,37.44,83.60674,6.12,0.985572,0,0.0,5.0799026,0.0,0.0,0.0,0.0,0.21670294,0.208,4.3788333
2018-11-17 22:00:00+00:00,7.158,-4.100893,0,31733.115,26776.463,20.87379,36.0,66.92711,5.91,1.2603261,0,2.0,2.1683092,0.0,0.0,0.0,0.0,-1.5343199,1.3080001,3.5746667
2018-11-18 22:00:00+00:00,6.408,-4.5752707,0,31567.074,18012.973,28.963785,51.839996,55.55578,3.07,0.8000019,0,51.0,0.46926308,0.6,0.6,0.0,4.0,-1.8347222,1.158,3.637167
2018-11-19 22:00:00+00:00,5.1080003,-2.965979,0,31405.582,1126.9456,27.009598,51.48,75.24021,1.96,1.0348312,0,51.0,0.12096119,0.1,0.1,0.0,1.0,-1.8303328,2.458,3.7121668
2018-11-20 22:00:00+00:00,6.5080004,-2.1584709,0,31246.924,18292.68,13.779114,25.919998,101.362015,4.43,0.4999828,0,51.0,3.884532,0.6,0.6,0.0,3.0,0.7269056,1.458,3.7975836
2018-11-21 22:00:00+00:00,6.3580003,-1.8761821,0,31090.838,25200.0,10.239453,18.0,100.48116,4.6,0.46355832,0,51.0,4.013672,0.1,0.1,0.0,1.0,0.9276858,0.908,3.7080002
2018-11-22 22:00:00+00:00,10.158,-1.4229596,0,30937.541,25299.523,10.661107,26.64,119.62722,4.74,0.5103422,0,51.0,7.8530855,0.2,0.2,0.0,2.0,2.453492,1.608,5.1809163
2018-11-23 22:00:00+00:00,7.1080003,0.2318368,0,30787.238,0.0,7.754637,14.04,130.66351,1.1,0.22053894,0,53.0,5.1399984,5.2,5.2,0.0,16.0,2.7073765,2.958,4.9080005
2018-11-24 22:00:00+00:00,5.3580003,-0.5182719,0,30640.14,0.0,16.575644,29.519999,58.177395,1.49,0.18356362,0,51.0,3.6505423,0.2,0.2,0.0,1.0,0.9366479,3.208,4.018417
2018-11-25 22:00:00+00:00,6.5080004,0.16740847,0,30496.47,0.0,15.03835,26.64,47.202606,1.07,0.20257069,0,53.0,3.8337383,6.2999988,6.2999988,0.0,21.0,1.9261546,3.758,4.835084
2018-11-26 22:00:00+00:00,6.7580004,0.2859931,0,30356.453,9824.761,19.721298,33.839996,129.33827,2.54,0.3496537,0,51.0,4.3581343,0.6,0.6,0.0,3.0,2.013183,2.658,4.610083
2018-11-27 22:00:00+00:00,10.708,0.68910074,0,30220.312,0.0,26.980793,47.519997,176.78058,0.77,0.48148066,0,53.0,6.6060257,6.3999996,6.3999996,0.0,20.0,3.2169096,5.658,7.7621665
2018-11-28 22:00:00+00:00,12.208,4.997757,0,30088.273,2994.2373,28.146843,49.68,191.26376,1.15,1.1203189,0,55.0,7.527462,4.7999997,4.7999997,0.0,10.0,6.3727794,9.908,10.860085
2018-11-29 22:00:00+00:00,11.408,3.712441,0,29960.572,25072.918,28.006056,52.199997,215.95992,3.92,0.74305457,0,51.0,7.6542387,0.2,0.2,0.0,2.0,5.9603534,7.2580004,9.672584
2018-11-30 22:00:00+00:00,10.458,1.7197185,0,29837.445,4890.893,32.902103,58.32,199.48734,1.8,0.43862748,0,61.0,6.0243893,4.7999997,4.7999997,0.0,6.0,3.4206858,5.458,7.6934166
2018-12-01 22:00:00+00:00,14.258,6.0224056,0,29719.13,3600.0,29.142216,54.0,223.59329,1.48,0.50522274,0,63.0,10.844017,15.4000025,15.4000025,0.0,19.0,8.7943,10.158,12.274665
2018-12-02 22:00:00+00:00,12.808001,6.628237,0,29605.857,8908.228,28.772987,61.920002,238.18135,1.94,0.54055446,0,53.0,9.34916,5.6999993,5.6999993,0.0,19.0,8.092267,10.458,11.843415
2018-12-03 22:00:00+00:00,9.358,1.8094254,0,29497.879,24553.09,19.161337,43.92,278.57513,3.82,0.43124154,0,51.0,6.283001,1.0,1.0,0.0,4.0,4.1947174,4.208,6.7371674
2018-12-04 22:00:00+00:00,10.358,1.1073899,0,29395.436,0.0,23.762726,41.760002,169.80408,0.81,0.48204014,0,53.0,6.8125973,1.9,1.9,0.0,7.0,4.2702084,4.058,7.6455
2018-12-05 22:00:00+00:00,12.658,6.74082,0,29298.77,0.0,26.044699,45.719997,224.01591,1.37,0.35007444,0,53.0,9.70506,1.9000002,1.9000002,0.0,10.0,8.388575,9.908,11.31425
